,state,county,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,country_code,admin_level,admin2,fips,samples,m50,m50_index
19864,Wyoming,Total,2020-07-28,14.0,25.0,265.0,29.0,-24.0,5.0,US,1.0,,56.0,17905.0,4.4,109.0
19865,Wyoming,Total,2020-07-29,14.0,26.0,300.0,30.0,-26.0,4.0,US,1.0,,56.0,19072.0,4.7780000000000005,118.0
19866,Wyoming,Total,2020-07-30,16.0,29.0,315.0,35.0,-26.0,4.0,US,1.0,,56.0,19025.0,5.006,124.0
19867,Wyoming,Total,2020-07-31,11.0,32.0,,48.0,-25.0,3.0,US,1.0,,56.0,17805.0,5.3629999999999995,133.0
19868,Wyoming,Total,2020-08-01,8.0,31.0,333.0,54.0,-9.0,-1.0,US,1.0,,56.0,17330.0,5.033,125.0
19869,Wyoming,Total,2020-08-02,19.0,37.0,321.0,46.0,-9.0,-2.0,US,1.0,,56.0,18931.0,3.5780000000000003,89.0
19870,Wyoming,Total,2020-08-03,22.0,33.0,323.0,40.0,-25.0,3.0,US,1.0,,56.0,18349.0,4.227,105.0
19871,Wyoming,Total,2020-08-04,19.0,32.0,309.0,33.0,-24.0,4.0,US,1.0,,56.0,18436.0,4.64,115.0
19872,Wyoming,Total,2020-08-05,18.0,31.0,317.0,34.0,-25.0,3.0,US,1.0,,56.0,17492.0,5.306,131.0
19873,Wyoming,Total,2020-08-06,17.0,31.0,335.0,43.0,-26.0,3.0,US,1.0,,56.0,18298.0,5.166,128.0
19874,Wyoming,Total,2020-08-07,9.0,31.0,,55.0,-25.0,3.0,US,1.0,,56.0,17083.0,5.785,143.0
19875,Wyoming,Total,2020-08-08,9.0,32.0,348.0,60.0,-9.0,-2.0,US,1.0,,56.0,15918.0,5.906000000000001,146.0
19876,Wyoming,Total,2020-08-09,20.0,37.0,336.0,52.0,-8.0,-3.0,US,1.0,,56.0,16763.0,4.471,111.0
19877,Wyoming,Total,2020-08-10,19.0,30.0,341.0,45.0,-26.0,2.0,US,1.0,,56.0,17351.0,5.053,125.0
19878,Wyoming,Total,2020-08-11,17.0,28.0,322.0,40.0,-25.0,3.0,US,1.0,,56.0,17467.0,4.875,121.0
19879,Wyoming,Total,2020-08-12,17.0,29.0,325.0,43.0,-26.0,3.0,US,1.0,,56.0,17067.0,5.3870000000000005,134.0
19880,Wyoming,Total,2020-08-13,16.0,30.0,318.0,51.0,-26.0,3.0,US,1.0,,56.0,17187.0,5.063,125.0
19881,Wyoming,Total,2020-08-14,9.0,30.0,310.0,60.0,-26.0,3.0,US,1.0,,56.0,17538.0,5.716,142.0
19882,Wyoming,Total,2020-08-15,8.0,31.0,330.0,64.0,-10.0,-2.0,US,1.0,,56.0,16786.0,5.901,146.0
19883,Wyoming,Total,2020-08-16,18.0,35.0,309.0,62.0,-9.0,-3.0,US,1.0,,56.0,17196.0,4.24,105.0
19884,Wyoming,Total,2020-08-17,17.0,27.0,,45.0,-25.0,2.0,US,1.0,,56.0,17190.0,4.409,109.0
19885,Wyoming,Total,2020-08-18,17.0,26.0,,38.0,-23.0,3.0,US,1.0,,56.0,17485.0,4.779,118.0
19886,Wyoming,Total,2020-08-19,10.0,22.0,,36.0,-24.0,3.0,US,1.0,,56.0,17704.0,4.681,116.0
19887,Wyoming,Total,2020-08-20,10.0,21.0,,43.0,-25.0,3.0,US,1.0,,56.0,16713.0,5.08,126.0
19888,Wyoming,Total,2020-08-21,5.0,24.0,,52.0,-23.0,3.0,US,1.0,,56.0,16489.0,5.778,143.0
19889,Wyoming,Total,2020-08-22,4.0,23.0,,58.0,-8.0,-1.0,US,1.0,,56.0,16060.0,5.066,126.0
19890,Wyoming,Total,2020-08-23,13.0,26.0,,48.0,-7.0,-1.0,US,1.0,,56.0,16303.0,3.891,96.0
19891,Wyoming,Total,2020-08-24,12.0,23.0,,34.0,-23.0,2.0,US,1.0,,56.0,15733.0,4.624,115.0
19892,Wyoming,Total,2020-08-25,8.0,21.0,,28.0,-23.0,3.0,US,1.0,,56.0,16052.0,4.5360000000000005,112.0
19893,Wyoming,Total,2020-08-26,6.0,19.0,,27.0,-23.0,3.0,US,1.0,,56.0,16511.0,4.625,115.0
19894,Wyoming,Total,2020-08-27,5.0,19.0,,33.0,-23.0,3.0,US,1.0,,56.0,16587.0,4.736000000000001,117.0
19895,Wyoming,Total,2020-08-28,2.0,19.0,,40.0,-20.0,2.0,US,1.0,,56.0,15972.0,5.445,135.0
19896,Wyoming,Total,2020-08-29,1.0,20.0,,43.0,-8.0,-1.0,US,1.0,,56.0,15718.0,5.2139999999999995,129.0
19897,Wyoming,Total,2020-08-30,11.0,22.0,,33.0,-8.0,0.0,US,1.0,,56.0,13228.0,3.214,79.0
19898,Wyoming,Total,2020-08-31,10.0,20.0,,31.0,-23.0,2.0,US,1.0,,56.0,15956.0,4.064,101.0
19899,Wyoming,Total,2020-09-01,10.0,22.0,,25.0,-22.0,2.0,US,1.0,,56.0,15485.0,4.522,112.0
19900,Wyoming,Total,2020-09-02,6.0,18.0,,28.0,-24.0,2.0,US,1.0,,56.0,17378.0,4.968999999999999,123.0
19901,Wyoming,Total,2020-09-03,9.0,26.0,,38.0,-23.0,1.0,US,1.0,,56.0,17728.0,4.986000000000001,124.0
19902,Wyoming,Total,2020-09-04,6.0,30.0,,57.0,-22.0,0.0,US,1.0,,56.0,17630.0,5.452000000000001,135.0
19903,Wyoming,Total,2020-09-05,6.0,31.0,,50.0,-14.0,-2.0,US,1.0,,56.0,16834.0,4.584,114.0
19904,Wyoming,Total,2020-09-06,18.0,28.0,,41.0,-13.0,-2.0,US,1.0,,56.0,17598.0,3.907,97.0
19905,Wyoming,Total,2020-09-07,9.0,25.0,,,-67.0,12.0,US,1.0,,56.0,17420.0,3.7760000000000002,93.0
19906,Wyoming,Total,2020-09-08,-6.0,8.0,,-20.0,-29.0,7.0,US,1.0,,56.0,16800.0,2.8289999999999997,70.0
19907,Wyoming,Total,2020-09-09,0.0,12.0,,15.0,-24.0,3.0,US,1.0,,56.0,16052.0,4.276,106.0
19908,Wyoming,Total,2020-09-10,3.0,16.0,,27.0,-23.0,1.0,US,1.0,,56.0,17132.0,4.4110000000000005,109.0
19909,Wyoming,Total,2020-09-11,-2.0,13.0,207.0,36.0,-19.0,1.0,US,1.0,,56.0,16464.0,5.107,127.0
19910,Wyoming,Total,2020-09-12,4.0,17.0,275.0,43.0,-8.0,-2.0,US,1.0,,56.0,16416.0,4.676,116.0
19911,Wyoming,Total,2020-09-13,9.0,17.0,236.0,35.0,-10.0,-2.0,US,1.0,,56.0,15371.0,3.786,94.0
19912,Wyoming,Total,2020-09-14,8.0,20.0,264.0,33.0,-18.0,0.0,US,1.0,,56.0,15770.0,4.584,114.0
19913,Wyoming,Total,2020-09-15,9.0,21.0,247.0,30.0,-18.0,1.0,US,1.0,,56.0,14313.0,4.291,106.0
19914,Wyoming,Total,2020-09-16,4.0,13.0,246.0,27.0,-21.0,1.0,US,1.0,,56.0,16297.0,4.935,122.0
19915,Wyoming,Total,2020-09-17,4.0,16.0,244.0,33.0,-19.0,1.0,US,1.0,,56.0,16204.0,4.947,123.0
19916,Wyoming,Total,2020-09-18,0.0,16.0,224.0,44.0,-15.0,1.0,US,1.0,,56.0,15634.0,5.8629999999999995,145.0
19917,Wyoming,Total,2020-09-19,2.0,16.0,243.0,44.0,-10.0,-1.0,US,1.0,,56.0,16036.0,4.519,112.0
19918,Wyoming,Total,2020-09-20,10.0,17.0,218.0,35.0,-11.0,-1.0,US,1.0,,56.0,16088.0,3.6910000000000003,91.0
19919,Wyoming,Total,2020-09-21,6.0,17.0,230.0,32.0,-19.0,1.0,US,1.0,,56.0,14549.0,4.357,108.0
19920,Wyoming,Total,2020-09-22,4.0,13.0,205.0,23.0,-18.0,2.0,US,1.0,,56.0,14878.0,4.246,105.0
19921,Wyoming,Total,2020-09-23,1.0,11.0,195.0,25.0,-19.0,2.0,US,1.0,,56.0,16822.0,4.718999999999999,117.0
19922,Wyoming,Total,2020-09-24,-1.0,15.0,184.0,28.0,-18.0,3.0,US,1.0,,56.0,16598.0,4.935,122.0
19923,Wyoming,Total,2020-09-25,-5.0,12.0,173.0,36.0,-15.0,2.0,US,1.0,,56.0,16821.0,5.377000000000001,133.0
19924,Wyoming,Total,2020-09-26,-3.0,13.0,169.0,33.0,-8.0,1.0,US,1.0,,56.0,16809.0,4.543,113.0
19925,Wyoming,Total,2020-09-27,1.0,9.0,131.0,28.0,-10.0,1.0,US,1.0,,56.0,17721.0,3.052,75.0
19926,Wyoming,Total,2020-09-28,2.0,13.0,165.0,26.0,-17.0,2.0,US,1.0,,56.0,16567.0,4.474,111.0
19927,Wyoming,Total,2020-09-29,2.0,12.0,163.0,24.0,-16.0,2.0,US,1.0,,56.0,16027.0,4.918,122.0
19928,Wyoming,Total,2020-09-30,2.0,14.0,158.0,22.0,-19.0,1.0,US,1.0,,56.0,15581.0,5.098,126.0
19929,Wyoming,Total,2020-10-01,1.0,16.0,158.0,26.0,-18.0,1.0,US,1.0,,56.0,14027.0,5.665,140.0
19930,Wyoming,Total,2020-10-02,-4.0,13.0,137.0,35.0,-14.0,1.0,US,1.0,,56.0,14487.0,6.01,149.0
19931,Wyoming,Total,2020-10-03,-2.0,14.0,164.0,36.0,-9.0,-1.0,US,1.0,,56.0,16307.0,4.5760000000000005,113.0
19932,Wyoming,Total,2020-10-04,3.0,12.0,141.0,27.0,-13.0,-1.0,US,1.0,,56.0,16051.0,3.273,81.0
19933,Wyoming,Total,2020-10-05,1.0,15.0,144.0,24.0,-18.0,1.0,US,1.0,,56.0,13458.0,4.316,107.0
19934,Wyoming,Total,2020-10-06,1.0,12.0,136.0,22.0,-17.0,1.0,US,1.0,,56.0,16437.0,4.378,108.0
19935,Wyoming,Total,2020-10-07,-3.0,8.0,142.0,21.0,-18.0,2.0,US,1.0,,56.0,15746.0,4.724,117.0
19936,Wyoming,Total,2020-10-08,-3.0,10.0,135.0,26.0,-17.0,2.0,,,,,,,
19937,Wyoming,Total,2020-10-09,-7.0,8.0,132.0,33.0,-12.0,2.0,US,1.0,,56.0,13525.0,4.845,120.0
19938,Wyoming,Total,2020-10-10,-4.0,10.0,159.0,35.0,-9.0,0.0,US,1.0,,56.0,15855.0,4.651,115.0
19939,Wyoming,Total,2020-10-11,-4.0,2.0,68.0,20.0,-12.0,2.0,US,1.0,,56.0,16259.0,2.556,63.0
19940,Wyoming,Total,2020-10-12,-3.0,8.0,99.0,22.0,-22.0,4.0,US,1.0,,56.0,16060.0,3.805,94.0
19941,Wyoming,Total,2020-10-13,-2.0,6.0,92.0,21.0,-16.0,3.0,US,1.0,,56.0,16221.0,4.195,104.0
19942,Wyoming,Total,2020-10-14,-5.0,6.0,79.0,13.0,-18.0,4.0,US,1.0,,56.0,16179.0,4.125,102.0
19943,Wyoming,Total,2020-10-15,-6.0,7.0,87.0,22.0,-19.0,4.0,US,1.0,,56.0,16299.0,4.563,113.0
19944,Wyoming,Total,2020-10-16,-9.0,4.0,96.0,25.0,-17.0,4.0,US,1.0,,56.0,15842.0,5.004,124.0
19945,Wyoming,Total,2020-10-17,-11.0,3.0,74.0,25.0,-12.0,3.0,US,1.0,,56.0,14964.0,4.465,111.0
19946,Wyoming,Total,2020-10-18,-10.0,-2.0,37.0,19.0,-14.0,3.0,US,1.0,,56.0,14662.0,2.56,63.0
19947,Wyoming,Total,2020-10-19,-6.0,5.0,76.0,14.0,-17.0,3.0,US,1.0,,56.0,15113.0,4.093999999999999,101.0
19948,Wyoming,Total,2020-10-20,-4.0,4.0,61.0,12.0,-16.0,4.0,US,1.0,,56.0,15093.0,4.184,104.0
19949,Wyoming,Total,2020-10-21,-6.0,5.0,68.0,13.0,-18.0,3.0,US,1.0,,56.0,15164.0,4.302,107.0
19950,Wyoming,Total,2020-10-22,-13.0,-1.0,23.0,12.0,-18.0,6.0,US,1.0,,56.0,16204.0,3.7889999999999997,94.0
19951,Wyoming,Total,2020-10-23,-14.0,1.0,26.0,21.0,-15.0,6.0,US,1.0,,56.0,15376.0,4.641,115.0
19952,Wyoming,Total,2020-10-24,-18.0,-2.0,2.0,12.0,-12.0,5.0,US,1.0,,56.0,15132.0,2.952,73.0
19953,Wyoming,Total,2020-10-25,-34.0,-22.0,-28.0,-43.0,-21.0,8.0,US,1.0,,56.0,16067.0,0.14800000000000002,3.0
19954,Wyoming,Total,2020-10-26,-14.0,-4.0,11.0,22.0,-20.0,7.0,US,1.0,,56.0,14954.0,3.128,77.0
19955,Wyoming,Total,2020-10-27,-9.0,0.0,11.0,19.0,-16.0,5.0,US,1.0,,56.0,15238.0,3.932,97.0
19956,Wyoming,Total,2020-10-28,-10.0,-2.0,22.0,11.0,-18.0,4.0,US,1.0,,56.0,15384.0,3.889,96.0
19957,Wyoming,Total,2020-10-29,-8.0,1.0,29.0,11.0,-17.0,4.0,US,1.0,,56.0,15369.0,4.154,103.0
19958,Wyoming,Total,2020-10-30,-10.0,0.0,29.0,16.0,-15.0,4.0,US,1.0,,56.0,15184.0,4.283,106.0
19959,Wyoming,Total,2020-10-31,-5.0,7.0,58.0,11.0,-9.0,1.0,US,1.0,,56.0,14338.0,3.5580000000000003,88.0
19960,Wyoming,Total,2020-11-01,-11.0,-8.0,26.0,1.0,-14.0,2.0,US,1.0,,56.0,13824.0,1.7080000000000002,42.0
19961,Wyoming,Total,2020-11-02,-8.0,1.0,35.0,5.0,-18.0,4.0,US,1.0,,56.0,12783.0,3.3560000000000003,83.0
19962,Wyoming,Total,2020-11-03,4.0,3.0,68.0,7.0,-17.0,3.0,US,1.0,,56.0,14121.0,3.7910000000000004,94.0
19963,Wyoming,Total,2020-11-04,-14.0,-5.0,25.0,5.0,-19.0,5.0,US,1.0,,56.0,13811.0,4.035,100.0
19964,Wyoming,Total,2020-11-05,-13.0,-2.0,27.0,7.0,-19.0,5.0,US,1.0,,56.0,13032.0,3.864,96.0
19965,Wyoming,Total,2020-11-06,-17.0,-6.0,19.0,13.0,-15.0,6.0,US,1.0,,56.0,13106.0,4.0360000000000005,100.0
19966,Wyoming,Total,2020-11-07,-16.0,-5.0,23.0,10.0,-11.0,4.0,US,1.0,,56.0,12626.0,2.998,74.0
19967,Wyoming,Total,2020-11-08,-19.0,-15.0,-20.0,-6.0,-14.0,6.0,US,1.0,,56.0,11972.0,1.47,36.0
19968,Wyoming,Total,2020-11-09,-19.0,-7.0,-3.0,-4.0,-19.0,7.0,US,1.0,,56.0,13296.0,2.904,72.0
19969,Wyoming,Total,2020-11-10,-16.0,-7.0,-9.0,-1.0,-20.0,7.0,US,1.0,,56.0,14080.0,3.786,94.0
19970,Wyoming,Total,2020-11-11,-16.0,-9.0,-8.0,-1.0,-30.0,9.0,US,1.0,,56.0,13561.0,3.585,89.0
19971,Wyoming,Total,2020-11-12,-18.0,-6.0,-7.0,3.0,-20.0,8.0,US,1.0,,56.0,14415.0,3.5389999999999997,88.0
19972,Wyoming,Total,2020-11-13,-21.0,-7.0,-6.0,-2.0,-16.0,8.0,US,1.0,,56.0,14111.0,3.748,93.0
19973,Wyoming,Total,2020-11-14,-24.0,-11.0,-27.0,-19.0,-15.0,8.0,US,1.0,,56.0,13155.0,2.104,52.0
19974,Wyoming,Total,2020-11-15,-19.0,-13.0,-23.0,-1.0,-17.0,6.0,US,1.0,,56.0,12248.0,1.6019999999999999,39.0
19975,Wyoming,Total,2020-11-16,-14.0,-2.0,8.0,7.0,-20.0,6.0,US,1.0,,56.0,14177.0,3.065,76.0
19976,Wyoming,Total,2020-11-17,-14.0,-4.0,11.0,0.0,-20.0,7.0,US,1.0,,56.0,14686.0,3.552,88.0
19977,Wyoming,Total,2020-11-18,-17.0,-5.0,7.0,-1.0,-22.0,7.0,US,1.0,,56.0,12576.0,3.925,97.0
19978,Wyoming,Total,2020-11-19,-19.0,-4.0,-4.0,-3.0,-21.0,8.0,US,1.0,,56.0,12597.0,4.17,103.0
19979,Wyoming,Total,2020-11-20,-21.0,-6.0,1.0,7.0,-17.0,8.0,US,1.0,,56.0,12452.0,4.25,105.0
19980,Wyoming,Total,2020-11-21,-17.0,-4.0,-2.0,13.0,-12.0,5.0,US,1.0,,56.0,11909.0,3.347,83.0
19981,Wyoming,Total,2020-11-22,-17.0,-11.0,-13.0,-2.0,-14.0,5.0,US,1.0,,56.0,12341.0,1.9509999999999998,48.0
19982,Wyoming,Total,2020-11-23,-12.0,3.0,6.0,-1.0,-22.0,6.0,US,1.0,,56.0,13034.0,3.333,82.0
19983,Wyoming,Total,2020-11-24,-9.0,7.0,-4.0,-3.0,-23.0,7.0,US,1.0,,56.0,13323.0,3.6519999999999997,90.0
19984,Wyoming,Total,2020-11-25,-1.0,29.0,3.0,-3.0,-38.0,8.0,US,1.0,,56.0,13859.0,3.638,90.0
19985,Wyoming,Total,2020-11-26,-77.0,-33.0,-21.0,-29.0,-81.0,23.0,US,1.0,,56.0,12208.0,0.821,20.0
19986,Wyoming,Total,2020-11-27,-25.0,-19.0,2.0,-20.0,-56.0,17.0,US,1.0,,56.0,11773.0,2.352,58.0
19987,Wyoming,Total,2020-11-28,-20.0,-13.0,12.0,-5.0,-17.0,6.0,US,1.0,,56.0,12714.0,2.577,64.0
19988,Wyoming,Total,2020-11-29,-18.0,-14.0,-10.0,-2.0,-15.0,4.0,US,1.0,,56.0,12847.0,1.734,43.0
19989,Wyoming,Total,2020-11-30,-12.0,-1.0,1.0,-5.0,-19.0,6.0,US,1.0,,56.0,12786.0,3.3739999999999997,83.0
19990,Wyoming,Total,2020-12-01,-15.0,-3.0,-14.0,-5.0,-19.0,7.0,US,1.0,,56.0,13376.0,3.468,86.0
19991,Wyoming,Total,2020-12-02,-17.0,-6.0,-6.0,-2.0,-20.0,7.0,US,1.0,,56.0,13620.0,3.84,95.0
19992,Wyoming,Total,2020-12-03,-16.0,-1.0,-3.0,0.0,-18.0,7.0,US,1.0,,56.0,13932.0,4.026,100.0
19993,Wyoming,Total,2020-12-04,-18.0,-5.0,0.0,3.0,-13.0,7.0,US,1.0,,56.0,13776.0,4.402,109.0
19994,Wyoming,Total,2020-12-05,-13.0,-4.0,8.0,4.0,-8.0,5.0,US,1.0,,56.0,12734.0,3.44,85.0
19995,Wyoming,Total,2020-12-06,-13.0,-10.0,2.0,-5.0,-12.0,4.0,US,1.0,,56.0,12572.0,2.314,57.0
19996,Wyoming,Total,2020-12-07,-14.0,-3.0,8.0,-2.0,-18.0,5.0,US,1.0,,56.0,12954.0,3.4819999999999998,86.0
19997,Wyoming,Total,2020-12-08,-13.0,-4.0,3.0,-1.0,-16.0,6.0,US,1.0,,56.0,12707.0,3.998,99.0
19998,Wyoming,Total,2020-12-09,-15.0,-5.0,6.0,0.0,-19.0,6.0,US,1.0,,56.0,11988.0,3.5610000000000004,88.0
19999,Wyoming,Total,2020-12-10,-17.0,-2.0,-8.0,-2.0,-17.0,7.0,US,1.0,,56.0,11214.0,3.303,82.0
20000,Wyoming,Total,2020-12-11,-24.0,-8.0,-17.0,-3.0,-14.0,9.0,,,,,,,
20001,Wyoming,Total,2020-12-12,-21.0,-6.0,-24.0,-7.0,-10.0,7.0,,,,,,,
20002,Wyoming,Total,2020-12-13,-18.0,-12.0,-25.0,-5.0,-15.0,6.0,,,,,,,
20003,Wyoming,Total,2020-12-14,-15.0,-1.0,-7.0,-6.0,-17.0,6.0,,,,,,,
20004,Wyoming,Total,2020-12-15,-12.0,1.0,-12.0,-4.0,-17.0,7.0,,,,,,,
20005,Wyoming,Total,2020-12-16,-12.0,1.0,-9.0,-2.0,-18.0,6.0,,,,,,,
20006,Wyoming,Total,2020-12-17,-13.0,3.0,-6.0,-1.0,-17.0,6.0,,,,,,,
20007,Wyoming,Total,2020-12-18,-18.0,0.0,-8.0,5.0,-13.0,7.0,,,,,,,
20008,Wyoming,Total,2020-12-19,-13.0,4.0,-16.0,10.0,-10.0,4.0,US,1.0,,56.0,13250.0,3.69,91.0
20009,Wyoming,Total,2020-12-20,-10.0,-4.0,-21.0,-4.0,-12.0,4.0,US,1.0,,56.0,14382.0,2.717,67.0
20010,Wyoming,Total,2020-12-21,1.0,12.0,12.0,4.0,-27.0,6.0,US,1.0,,56.0,17146.0,4.083,101.0
20011,Wyoming,Total,2020-12-22,0.0,14.0,-5.0,-7.0,-28.0,7.0,US,1.0,,56.0,18111.0,3.739,93.0
20012,Wyoming,Total,2020-12-23,3.0,25.0,-9.0,-15.0,-36.0,9.0,US,1.0,,56.0,17607.0,3.464,86.0
20013,Wyoming,Total,2020-12-24,-15.0,32.0,-4.0,-21.0,-56.0,14.0,US,1.0,,56.0,17225.0,3.02,75.0
20014,Wyoming,Total,2020-12-25,-87.0,-64.0,-17.0,-35.0,-81.0,25.0,US,1.0,,56.0,16531.0,0.3,7.0
20015,Wyoming,Total,2020-12-26,-26.0,-15.0,-12.0,-23.0,-24.0,7.0,US,1.0,,56.0,17006.0,2.24,55.0
20016,Wyoming,Total,2020-12-27,-22.0,-18.0,-11.0,-14.0,-19.0,5.0,US,1.0,,56.0,17715.0,1.6340000000000001,40.0
20017,Wyoming,Total,2020-12-28,-13.0,-3.0,-3.0,-11.0,-36.0,10.0,US,1.0,,56.0,18129.0,2.773,68.0
20018,Wyoming,Total,2020-12-29,-14.0,-5.0,-6.0,-15.0,-35.0,12.0,US,1.0,,56.0,18186.0,2.806,69.0
20019,Wyoming,Total,2020-12-30,-10.0,1.0,-4.0,-12.0,-35.0,10.0,US,1.0,,56.0,18471.0,3.47,86.0
20020,Wyoming,Total,2020-12-31,-1.0,22.0,6.0,-10.0,-41.0,10.0,US,1.0,,56.0,18383.0,3.443,85.0
20021,Wyoming,Total,2021-01-01,-41.0,-31.0,2.0,-17.0,-68.0,23.0,US,1.0,,56.0,17866.0,2.128,52.0
20022,Wyoming,Total,2021-01-02,-21.0,-7.0,-13.0,-7.0,-16.0,7.0,US,1.0,,56.0,17961.0,2.5780000000000003,64.0
20023,Wyoming,Total,2021-01-03,-19.0,-14.0,-24.0,-13.0,-14.0,6.0,US,1.0,,56.0,17536.0,1.676,41.0
20024,Wyoming,Total,2021-01-04,-7.0,3.0,1.0,-1.0,-18.0,5.0,US,1.0,,56.0,16614.0,3.3139999999999996,82.0
20025,Wyoming,Total,2021-01-05,-14.0,-3.0,-13.0,-13.0,-16.0,7.0,US,1.0,,56.0,17204.0,2.924,72.0
20026,Wyoming,Total,2021-01-06,-15.0,-5.0,-3.0,-4.0,-18.0,6.0,US,1.0,,56.0,19693.0,3.6639999999999997,91.0
20027,Wyoming,Total,2021-01-07,-17.0,-5.0,-8.0,-7.0,-17.0,7.0,US,1.0,,56.0,17439.0,2.803,69.0
20028,Wyoming,Total,2021-01-08,-20.0,-10.0,-10.0,0.0,-11.0,8.0,,,,,,,
20029,Wyoming,Total,2021-01-09,-20.0,-8.0,-14.0,-1.0,-10.0,6.0,,,,,,,
20030,Wyoming,Total,2021-01-10,-14.0,-12.0,-13.0,-7.0,-12.0,5.0,,,,,,,
20031,Wyoming,Total,2021-01-11,-15.0,-5.0,-2.0,-7.0,-16.0,5.0,,,,,,,
20032,Wyoming,Total,2021-01-12,-15.0,-6.0,-5.0,-8.0,-15.0,6.0,,,,,,,
20033,Wyoming,Total,2021-01-13,-21.0,-12.0,-15.0,-16.0,-18.0,7.0,,,,,,,
20034,Wyoming,Total,2021-01-14,-22.0,-13.0,-19.0,-8.0,-18.0,7.0,,,,,,,
20035,Wyoming,Total,2021-01-15,-21.0,-10.0,-9.0,-4.0,-16.0,7.0,US,1.0,,56.0,18655.0,4.033,100.0
20036,Wyoming,Total,2021-01-16,-19.0,-9.0,-9.0,-1.0,-10.0,5.0,US,1.0,,56.0,18141.0,3.095,76.0
20037,Wyoming,Total,2021-01-17,-17.0,-16.0,-6.0,-8.0,-14.0,4.0,US,1.0,,56.0,18310.0,2.042,50.0
20038,Wyoming,Total,2021-01-18,-18.0,-10.0,-10.0,-6.0,-35.0,10.0,US,1.0,,56.0,18374.0,2.855,71.0
20039,Wyoming,Total,2021-01-19,-16.0,-8.0,-10.0,-7.0,-17.0,6.0,US,1.0,,56.0,18554.0,3.641,90.0
20040,Wyoming,Total,2021-01-20,-20.0,-13.0,-10.0,-13.0,-18.0,6.0,US,1.0,,56.0,17549.0,3.705,92.0
20041,Wyoming,Total,2021-01-21,-19.0,-9.0,-9.0,-5.0,-17.0,6.0,US,1.0,,56.0,18874.0,3.928,97.0
20042,Wyoming,Total,2021-01-22,-22.0,-11.0,-12.0,-3.0,-12.0,7.0,US,1.0,,56.0,18472.0,4.127,102.0
20043,Wyoming,Total,2021-01-23,-26.0,-15.0,-22.0,-13.0,-12.0,7.0,US,1.0,,56.0,17183.0,2.8080000000000003,69.0
20044,Wyoming,Total,2021-01-24,-22.0,-18.0,-14.0,-11.0,-13.0,5.0,US,1.0,,56.0,17070.0,1.879,46.0
20045,Wyoming,Total,2021-01-25,-19.0,-10.0,-9.0,-10.0,-17.0,6.0,US,1.0,,56.0,17376.0,3.217,80.0
20046,Wyoming,Total,2021-01-26,-20.0,-13.0,-19.0,-16.0,-16.0,7.0,US,1.0,,56.0,17691.0,3.2689999999999997,81.0
20047,Wyoming,Total,2021-01-27,-20.0,-12.0,-14.0,-8.0,-17.0,6.0,US,1.0,,56.0,17293.0,3.74,93.0
20048,Wyoming,Total,2021-01-28,-18.0,-11.0,-2.0,-8.0,-16.0,6.0,US,1.0,,56.0,16587.0,3.388,84.0
20049,Wyoming,Total,2021-01-29,-18.0,-9.0,3.0,-4.0,-12.0,6.0,US,1.0,,56.0,16919.0,3.716,92.0
20050,Wyoming,Total,2021-01-30,-16.0,-7.0,-2.0,-3.0,-10.0,4.0,US,1.0,,56.0,16676.0,3.049,75.0
20051,Wyoming,Total,2021-01-31,-12.0,-10.0,11.0,-8.0,-10.0,3.0,US,1.0,,56.0,17104.0,2.173,54.0
20052,Wyoming,Total,2021-02-01,-12.0,-4.0,9.0,-7.0,-15.0,4.0,US,1.0,,56.0,16513.0,3.4789999999999996,86.0
20053,Wyoming,Total,2021-02-02,-12.0,-4.0,9.0,-7.0,-15.0,5.0,US,1.0,,56.0,16429.0,3.8089999999999997,94.0
20054,Wyoming,Total,2021-02-03,-19.0,-9.0,-12.0,-14.0,-17.0,6.0,US,1.0,,56.0,16979.0,3.681,91.0
20055,Wyoming,Total,2021-02-04,-19.0,-7.0,-13.0,-14.0,-16.0,7.0,US,1.0,,56.0,17630.0,3.701,92.0
20056,Wyoming,Total,2021-02-05,-22.0,-11.0,-15.0,-29.0,-12.0,7.0,US,1.0,,56.0,17525.0,3.642,90.0
20057,Wyoming,Total,2021-02-06,-22.0,-8.0,-23.0,0.0,-10.0,6.0,US,1.0,,56.0,17440.0,2.9010000000000002,72.0
20058,Wyoming,Total,2021-02-07,-26.0,-13.0,-32.0,-19.0,-12.0,5.0,US,1.0,,56.0,17266.0,1.771,44.0
20059,Wyoming,Total,2021-02-08,-19.0,-9.0,-9.0,-7.0,-18.0,6.0,US,1.0,,56.0,16271.0,3.295,81.0
20060,Wyoming,Total,2021-02-09,-18.0,-8.0,-12.0,-11.0,-15.0,6.0,US,1.0,,56.0,16034.0,3.612,89.0
20061,Wyoming,Total,2021-02-10,-18.0,-8.0,-14.0,-11.0,-18.0,6.0,US,1.0,,56.0,15640.0,3.6180000000000003,90.0
20062,Wyoming,Total,2021-02-11,-21.0,-7.0,-23.0,-13.0,-17.0,8.0,US,1.0,,56.0,15542.0,3.408,84.0
20063,Wyoming,Total,2021-02-12,-28.0,-12.0,-31.0,-18.0,-19.0,11.0,US,1.0,,56.0,16239.0,3.072,76.0
